"Activity_ID","Activity_Name","Park_Code","Park_Full_Name","Park_URL"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","grba","Great Basin National Park","https://www.nps.gov/grba/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","jeca","Jewel Cave National Monument","https://www.nps.gov/jeca/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","labe","Lava Beds National Monument","https://www.nps.gov/labe/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","maca","Mammoth Cave National Park","https://www.nps.gov/maca/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","orca","Oregon Caves National Monument & Preserve","https://www.nps.gov/orca/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","ozar","Ozark National Scenic Riverways","https://www.nps.gov/ozar/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","pinn","Pinnacles National Park","https://www.nps.gov/pinn/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","seki","Sequoia & Kings Canyon National Parks","https://www.nps.gov/seki/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","tica","Timpanogos Cave National Monument","https://www.nps.gov/tica/index.htm"
"BA316D0F-92AE-4E00-8C80-DBD605DC58C3","Caving","wica","Wind Cave National Park","https://www.nps.gov/wica/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","acad","Acadia National Park","https://www.nps.gov/acad/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","ania","Aniakchak National Monument & Preserve","https://www.nps.gov/ania/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","arch","Arches National Park","https://www.nps.gov/arch/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","biso","Big South Fork National River & Recreation Area","https://www.nps.gov/biso/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","blca","Black Canyon Of The Gunnison National Park","https://www.nps.gov/blca/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","cany","Canyonlands National Park","https://www.nps.gov/cany/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","care","Capitol Reef National Park","https://www.nps.gov/care/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","cato","Catoctin Mountain Park","https://www.nps.gov/cato/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","chch","Chickamauga & Chattanooga National Military Park","https://www.nps.gov/chch/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","ciro","City Of Rocks National Reserve","https://www.nps.gov/ciro/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","colm","Colorado National Monument","https://www.nps.gov/colm/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","cure","Curecanti National Recreation Area","https://www.nps.gov/cure/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","dena","Denali National Park & Preserve","https://www.nps.gov/dena/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","deto","Devils Tower National Monument","https://www.nps.gov/deto/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","dewa","Delaware Water Gap National Recreation Area","https://www.nps.gov/dewa/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","gaar","Gates Of The Arctic National Park & Preserve","https://www.nps.gov/gaar/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","glac","Glacier National Park","https://www.nps.gov/glac/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","glba","Glacier Bay National Park & Preserve","https://www.nps.gov/glba/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","grsa","Great Sand Dunes National Park & Preserve","https://www.nps.gov/grsa/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","grte","Grand Teton National Park","https://www.nps.gov/grte/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","jotr","Joshua Tree National Park","https://www.nps.gov/jotr/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","kefj","Kenai Fjords National Park","https://www.nps.gov/kefj/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","klgo","Klondike Gold Rush National Historical Park","https://www.nps.gov/klgo/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","lacl","Lake Clark National Park & Preserve","https://www.nps.gov/lacl/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","liri","Little River Canyon National Preserve","https://www.nps.gov/liri/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","mora","Mount Rainier National Park","https://www.nps.gov/mora/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","neri","New River Gorge National Park & Preserve","https://www.nps.gov/neri/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","noca","North Cascades National Park","https://www.nps.gov/noca/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","obed","Obed Wild & Scenic River","https://www.nps.gov/obed/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","olym","Olympic National Park","https://www.nps.gov/olym/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","pinn","Pinnacles National Park","https://www.nps.gov/pinn/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","piro","Pictured Rocks National Lakeshore","https://www.nps.gov/piro/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","romo","Rocky Mountain National Park","https://www.nps.gov/romo/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","samo","Santa Monica Mountains National Recreation Area","https://www.nps.gov/samo/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","seki","Sequoia & Kings Canyon National Parks","https://www.nps.gov/seki/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","shen","Shenandoah National Park","https://www.nps.gov/shen/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","wrst","Wrangell - St Elias National Park & Preserve","https://www.nps.gov/wrst/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","yose","Yosemite National Park","https://www.nps.gov/yose/index.htm"
"B12FAAB9-713F-4B38-83E4-A273F5A43C77","Climbing","zion","Zion National Park","https://www.nps.gov/zion/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","acad","Acadia National Park","https://www.nps.gov/acad/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","alka","Ala Kahakai National Historic Trail","https://www.nps.gov/alka/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","appa","Appalachian National Scenic Trail","https://www.nps.gov/appa/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","asis","Assateague Island National Seashore","https://www.nps.gov/asis/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","badl","Badlands National Park","https://www.nps.gov/badl/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","bica","Bighorn Canyon National Recreation Area","https://www.nps.gov/bica/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","cajo","Captain John Smith Chesapeake National Historic Trail","https://www.nps.gov/cajo/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","cato","Catoctin Mountain Park","https://www.nps.gov/cato/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","cbpo","Chesapeake Bay","https://www.nps.gov/cbpo/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","chis","Channel Islands National Park","https://www.nps.gov/chis/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","crla","Crater Lake National Park","https://www.nps.gov/crla/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","ever","Everglades National Park","https://www.nps.gov/ever/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","fomc","Fort McHenry National Monument and Historic Shrine","https://www.nps.gov/fomc/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","grsa","Great Sand Dunes National Park & Preserve","https://www.nps.gov/grsa/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","hofr","Home Of Franklin D Roosevelt National Historic Site","https://www.nps.gov/hofr/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","hofu","Hopewell Furnace National Historic Site","https://www.nps.gov/hofu/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","home","Homestead National Historical Park","https://www.nps.gov/home/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","kewe","Keweenaw National Historical Park","https://www.nps.gov/kewe/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","knri","Knife River Indian Villages National Historic Site","https://www.nps.gov/knri/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","lacl","Lake Clark National Park & Preserve","https://www.nps.gov/lacl/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","lavo","Lassen Volcanic National Park","https://www.nps.gov/lavo/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","mava","Martin Van Buren National Historic Site","https://www.nps.gov/mava/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","miss","Mississippi National River & Recreation Area","https://www.nps.gov/miss/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","natr","Natchez Trace Parkway","https://www.nps.gov/natr/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","pefo","Petrified Forest National Park","https://www.nps.gov/pefo/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","prwi","Prince William Forest Park","https://www.nps.gov/prwi/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","rira","River Raisin National Battlefield Park","https://www.nps.gov/rira/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","sahi","Sagamore Hill National Historic Site","https://www.nps.gov/sahi/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","samo","Santa Monica Mountains National Recreation Area","https://www.nps.gov/samo/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","shen","Shenandoah National Park","https://www.nps.gov/shen/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","stsp","Star-Spangled Banner National Historic Trail","https://www.nps.gov/stsp/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","tuma","Tumacácori National Historical Park","https://www.nps.gov/tuma/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","ulsg","Ulysses S Grant National Historic Site","https://www.nps.gov/ulsg/index.htm"
"C11D3746-5063-4BD0-B245-7178D1AD866C","Compass and GPS","vama","Vanderbilt Mansion National Historic Site","https://www.nps.gov/vama/index.htm"
"8C495067-8E94-4D78-BBD4-3379DACF6550","Dog Sledding","bela","Bering Land Bridge National Preserve","https://www.nps.gov/bela/index.htm"
"8C495067-8E94-4D78-BBD4-3379DACF6550","Dog Sledding","dena","Denali National Park & Preserve","https://www.nps.gov/dena/index.htm"
"8C495067-8E94-4D78-BBD4-3379DACF6550","Dog Sledding","kefj","Kenai Fjords National Park","https://www.nps.gov/kefj/index.htm"
"8C495067-8E94-4D78-BBD4-3379DACF6550","Dog Sledding","yuch","Yukon - Charley Rivers National Preserve","https://www.nps.gov/yuch/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","acad","Acadia National Park","https://www.nps.gov/acad/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","alag","Alagnak Wild River","https://www.nps.gov/alag/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","alka","Ala Kahakai National Historic Trail","https://www.nps.gov/alka/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","amis","Amistad National Recreation Area","https://www.nps.gov/amis/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","amme","American Memorial Park","https://www.nps.gov/amme/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","anac","Anacostia Park","https://www.nps.gov/anac/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","apis","Apostle Islands National Lakeshore","https://www.nps.gov/apis/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","arpo","Arkansas Post National Memorial","https://www.nps.gov/arpo/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","asis","Assateague Island National Seashore","https://www.nps.gov/asis/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","bica","Bighorn Canyon National Recreation Area","https://www.nps.gov/bica/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","biho","Big Hole National Battlefield","https://www.nps.gov/biho/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","bisc","Biscayne National Park","https://www.nps.gov/bisc/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","biso","Big South Fork National River & Recreation Area","https://www.nps.gov/biso/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","bith","Big Thicket National Preserve","https://www.nps.gov/bith/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","blca","Black Canyon Of The Gunnison National Park","https://www.nps.gov/blca/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","blri","Blue Ridge Parkway","https://www.nps.gov/blri/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","blrv","Blackstone River Valley National Historical Park","https://www.nps.gov/blrv/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","blue","Bluestone National Scenic River","https://www.nps.gov/blue/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","boha","Boston Harbor Islands National Recreation Area","https://www.nps.gov/boha/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","bost","Boston National Historical Park","https://www.nps.gov/bost/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","buff","Buffalo National River","https://www.nps.gov/buff/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","caco","Cape Cod National Seashore","https://www.nps.gov/caco/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","caha","Cape Hatteras National Seashore","https://www.nps.gov/caha/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","cajo","Captain John Smith Chesapeake National Historic Trail","https://www.nps.gov/cajo/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","calo","Cape Lookout National Seashore","https://www.nps.gov/calo/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","cana","Canaveral National Seashore","https://www.nps.gov/cana/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","care","Capitol Reef National Park","https://www.nps.gov/care/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","cato","Catoctin Mountain Park","https://www.nps.gov/cato/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","chat","Chattahoochee River National Recreation Area","https://www.nps.gov/chat/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","chic","Chickasaw National Recreation Area","https://www.nps.gov/chic/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","chis","Channel Islands National Park","https://www.nps.gov/chis/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","choh","Chesapeake & Ohio Canal National Historical Park","https://www.nps.gov/choh/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","ciro","City Of Rocks National Reserve","https://www.nps.gov/ciro/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","cong","Congaree National Park","https://www.nps.gov/cong/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","crla","Crater Lake National Park","https://www.nps.gov/crla/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","cure","Curecanti National Recreation Area","https://www.nps.gov/cure/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","cuva","Cuyahoga Valley National Park","https://www.nps.gov/cuva/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","dena","Denali National Park & Preserve","https://www.nps.gov/dena/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","depo","Devils Postpile National Monument","https://www.nps.gov/depo/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","deso","De Soto National Memorial","https://www.nps.gov/deso/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","dewa","Delaware Water Gap National Recreation Area","https://www.nps.gov/dewa/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","dino","Dinosaur National Monument","https://www.nps.gov/dino/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","drto","Dry Tortugas National Park","https://www.nps.gov/drto/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","ebla","Ebey's Landing National Historical Reserve","https://www.nps.gov/ebla/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","ever","Everglades National Park","https://www.nps.gov/ever/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","fiis","Fire Island National Seashore","https://www.nps.gov/fiis/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","fola","Fort Laramie National Historic Site","https://www.nps.gov/fola/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","foma","Fort Matanzas National Monument","https://www.nps.gov/foma/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","fopo","Fort Point National Historic Site","https://www.nps.gov/fopo/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","fopu","Fort Pulaski National Monument","https://www.nps.gov/fopu/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","fosu","Fort Sumter and Fort Moultrie National Historical Park","https://www.nps.gov/fosu/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","fowa","Fort Washington Park","https://www.nps.gov/fowa/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","frst","First State National Historical Park","https://www.nps.gov/frst/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","gari","Gauley River National Recreation Area","https://www.nps.gov/gari/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","gate","Gateway National Recreation Area","https://www.nps.gov/gate/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","gero","George Rogers Clark National Historical Park","https://www.nps.gov/gero/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","gewa","George Washington Birthplace National Monument","https://www.nps.gov/gewa/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","glac","Glacier National Park","https://www.nps.gov/glac/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","glba","Glacier Bay National Park & Preserve","https://www.nps.gov/glba/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","glca","Glen Canyon National Recreation Area","https://www.nps.gov/glca/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","goga","Golden Gate National Recreation Area","https://www.nps.gov/goga/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","grba","Great Basin National Park","https://www.nps.gov/grba/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","grca","Grand Canyon National Park","https://www.nps.gov/grca/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","greg","Great Egg Harbor River","https://www.nps.gov/greg/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","grko","Grant-Kohrs Ranch National Historic Site","https://www.nps.gov/grko/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","grsa","Great Sand Dunes National Park & Preserve","https://www.nps.gov/grsa/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","grsm","Great Smoky Mountains National Park","https://www.nps.gov/grsm/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","grte","Grand Teton National Park","https://www.nps.gov/grte/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","guis","Gulf Islands National Seashore","https://www.nps.gov/guis/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","hobe","Horseshoe Bend National Military Park","https://www.nps.gov/hobe/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","hosp","Hot Springs National Park","https://www.nps.gov/hosp/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","iatr","Ice Age National Scenic Trail","https://www.nps.gov/iatr/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","indu","Indiana Dunes National Park","https://www.nps.gov/indu/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","isro","Isle Royale National Park","https://www.nps.gov/isro/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","jela","Jean Lafitte National Historical Park and Preserve","https://www.nps.gov/jela/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","kaho","Kaloko-Honokōhau National Historical Park","https://www.nps.gov/kaho/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","katm","Katmai National Park & Preserve","https://www.nps.gov/katm/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","kaww","Katahdin Woods and Waters National Monument","https://www.nps.gov/kaww/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","kefj","Kenai Fjords National Park","https://www.nps.gov/kefj/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","knri","Knife River Indian Villages National Historic Site","https://www.nps.gov/knri/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","kova","Kobuk Valley National Park","https://www.nps.gov/kova/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","lacl","Lake Clark National Park & Preserve","https://www.nps.gov/lacl/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","lake","Lake Mead National Recreation Area","https://www.nps.gov/lake/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","lamr","Lake Meredith National Recreation Area","https://www.nps.gov/lamr/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","laro","Lake Roosevelt National Recreation Area","https://www.nps.gov/laro/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","lavo","Lassen Volcanic National Park","https://www.nps.gov/lavo/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","lecl","Lewis & Clark National Historic Trail","https://www.nps.gov/lecl/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","lewi","Lewis and Clark National Historical Park","https://www.nps.gov/lewi/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","liri","Little River Canyon National Preserve","https://www.nps.gov/liri/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","lode","Lower Delaware National Wild and Scenic River","https://www.nps.gov/lode/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","maac","Maine Acadian Culture","https://www.nps.gov/maac/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","maca","Mammoth Cave National Park","https://www.nps.gov/maca/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","mana","Manassas National Battlefield Park","https://www.nps.gov/mana/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","miss","Mississippi National River & Recreation Area","https://www.nps.gov/miss/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","mnrr","Missouri National Recreational River","https://www.nps.gov/mnrr/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","mocr","Moores Creek National Battlefield","https://www.nps.gov/mocr/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","mora","Mount Rainier National Park","https://www.nps.gov/mora/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","nama","National Mall and Memorial Parks","https://www.nps.gov/nama/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","natr","Natchez Trace Parkway","https://www.nps.gov/natr/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","neri","New River Gorge National Park & Preserve","https://www.nps.gov/neri/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","niob","Niobrara National Scenic River","https://www.nps.gov/niob/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","nisi","Ninety Six National Historic Site","https://www.nps.gov/nisi/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","noat","Noatak National Preserve","https://www.nps.gov/noat/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","noca","North Cascades National Park","https://www.nps.gov/noca/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","npnh","National Parks of New York Harbor","https://www.nps.gov/npnh/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","obed","Obed Wild & Scenic River","https://www.nps.gov/obed/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","ocmu","Ocmulgee Mounds National Historical Park","https://www.nps.gov/ocmu/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","olym","Olympic National Park","https://www.nps.gov/olym/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","ozar","Ozark National Scenic Riverways","https://www.nps.gov/ozar/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","pais","Padre Island National Seashore","https://www.nps.gov/pais/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","peco","Pecos National Historical Park","https://www.nps.gov/peco/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","pete","Petersburg National Battlefield","https://www.nps.gov/pete/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","pevi","Perry's Victory & International Peace Memorial","https://www.nps.gov/pevi/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","piro","Pictured Rocks National Lakeshore","https://www.nps.gov/piro/index.htm"
"AE42B46C-E4B7-4889-A122-08FE180371AE","Fishing","pisc","Piscataway Park","https://www.nps.gov/pisc/index.htm"
